quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0.379,3148,3432,3148,12469,6531
0.38,3154,3432,3154,12503,6531
0.381,3161,3432,3161,12537,6531
0.382,3168,3432,3168,12572,6538
0.383,3176,3432,3176,12606,6538
0.384,3181,3432,3181,12634,6538
0.385,3188,3432,3188,12667,6538
0.386,3194,3432,3194,12702,6538
0.387,3200,3432,3200,12732,6538
0.388,3205,3432,3205,12768,6538
0.389,3212,3432,3212,12804,6538
0.39,3217,3432,3217,12831,6545
0.391,3222,3432,3222,12865,6545
0.392,3230,3432,3230,12897,6545
0.393,3237,3432,3237,12932,6545
0.394,3244,3432,3244,12969,6545
0.395,3251,3432,3251,12996,6545
0.396,3257,3432,3257,13032,6545
0.397,3263,3432,3263,13066,6553
0.398,3268,3432,3268,13102,6553
0.399,3273,3432,3273,13128,6553
0.4,3279,3432,3279,13161,6567
0.401,3283,3432,3283,13194,6567
0.402,3289,3432,3289,13226,6567
0.403,3295,3432,3295,13264,6567
0.404,3300,3432,3300,13293,6567
0.405,3306,3432,3306,13328,6567
0.406,3312,3432,3312,13358,6567
0.407,3318,3432,3318,13396,6567
0.408,3323,3432,3323,13426,6567
0.409,3329,3432,3329,13459,6567
0.41,3335,3432,3335,13494,6567
0.411,3341,3432,3341,13525,6567
0.412,3346,3432,3346,13559,6567
0.413,3351,3432,3351,13591,6567
0.414,3357,3432,3357,13624,6567
0.415,3366,3432,3366,13658,6567
0.416,3374,3432,3374,13690,6567
0.417,3382,3432,3382,13719,6567
0.418,3389,3432,3389,13754,6567
0.419,3397,3432,3397,13788,6573
0.42,3404,3432,3404,13824,6573
0.421,3409,3432,3409,13851,6573
0.422,3418,3432,3418,13886,6573
0.423,3425,3432,3425,13921,6579
0.424,3432,3432,3432,13951,7603
0.425,3438,3432,3438,13985,7603
0.426,3447,3432,3447,14016,7603
0.427,3454,3432,3454,14048,7603
0.428,3461,3432,3461,14081,7603
0.429,3469,3432,3469,14116,7603
0.43,3476,3432,3476,14149,7603
0.431,3482,3432,3482,14181,7603
0.432,3487,3432,3487,14215,7603
0.433,3494,3432,3494,14246,7603
0.434,3502,3432,3502,14283,7603
0.435,3509,3432,3509,14312,7603
0.436,3517,3432,3517,14346,7603
0.437,3523,3432,3523,14381,7603
0.438,3529,3642,3529,14415,7603
0.439,3536,3672,3536,14444,7603
0.44,3542,3797,3542,14481,7603
0.441,3548,3822,3548,14510,7603
0.442,3554,3822,3554,14545,7603
0.443,3559,3822,3559,14577,7603
0.444,3566,3822,3566,14612,7603
0.445,3572,3822,3572,14642,7603
0.446,3579,3822,3579,14677,7603
0.447,3585,3822,3585,14708,7603
0.448,3593,3822,3593,14743,7603
0.449,3600,3822,3600,14775,7603
0.45,3607,3822,3607,14808,7603
0.451,3613,3822,3613,14841,7603
