quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.302,91.6667,51.4929,1,10.6692,29.0416
0.303,75,62.1582,1,34.2224,49.2722
0.304,66.6667,49.2366,1,44.5185,51.6223
0.305,75,86.6025,1,28.7099,45.4441
0.306,75,45.2267,1,27.3925,45.3413
0.307,91.6667,90.0337,1,43.9494,51.588
0.308,41.6667,51.4929,1,36.9958,49.4324
0.309,83.3333,71.7741,1,44.7496,51.637
0.31,50,67.42,1,45.3958,51.6854
0.311,200,324.738,1,20.4497,39.185
0.312,33.3333,49.2366,1,43.3708,51.5582
0.313,75,45.2267,1,36.9476,49.4285
0.314,66.6667,77.8499,1,28.079,45.3904
0.314999,100,104.447,1,27.3399,45.3382
0.315999,50,52.2233,1,18.945,39.0504
0.316999,91.6667,66.8558,1,34.9121,49.3002
0.317999,50,52.2233,1,27.9093,45.3781
0.318999,75,86.6025,1,10.6591,29.0407
0.319999,75,75.3778,1,34.2216,49.2721
0.320999,66.6667,49.2366,1,52.8518,52.351
0.321999,66.6667,65.1339,1,21.071,39.2565
0.322999,58.3333,66.8558,1,26.7559,45.3033
0.323999,58.3333,66.8558,1,27.2297,45.3321
0.324999,83.3333,71.7741,1,27.2691,45.3342
0.325999,91.6667,124.011,1,35.6058,49.3356
0.326999,58.3333,51.4929,1,52.9671,52.358
0.327999,58.3333,51.4929,1,29.4139,45.5134
0.328999,58.3333,51.4929,1,44.1178,51.5966
0.329999,58.3333,51.4929,1,28.6765,45.4411
0.330999,66.6667,65.1339,1,27.3897,45.3411
0.331999,75,45.2267,1,60.6158,51.588
0.332999,50,52.2233,1,38.3847,49.5658
0.333999,41.6667,66.8558,1,36.5321,49.3954
0.334999,66.6667,65.1339,1,36.3777,49.3846
0.335999,83.3333,57.735,1,19.6981,39.1109
0.336999,58.3333,51.4929,1,26.6415,45.2985
0.337999,58.3333,66.8558,1,18.8868,39.0467
0.338999,41.6667,51.4929,1,34.9072,49.3
0.339999,83.3333,71.7741,1,19.5756,39.1007
0.340999,66.6667,77.8499,1,26.6313,45.298
0.341999,75,62.1582,1,60.5526,51.5849
0.342999,116.667,140.346,1,30.0461,45.5842
0.343999,75,62.1582,1,27.5038,45.348
0.344999,58.3333,66.8558,1,35.6253,49.3366
0.345999,83.3333,57.735,1,36.3021,49.3796
0.346999,58.3333,51.4929,1,44.6918,51.6332
0.347999,91.6667,66.8558,1,45.391,51.685
0.348999,50,90.4534,1,37.1159,49.4424
0.349999,33.3333,49.2366,1,28.093,45.3915
0.350999,83.3333,57.735,1,2.34108,3.1789
0.351999,83.3333,71.7741,1,50.1951,52.2265
0.352999,50,52.2233,1,29.1829,45.4894
0.353999,66.6667,65.1339,1,19.0986,39.0607
0.354999,75,45.2267,1,18.2582,39.006
0.355999,75,62.1582,1,43.1882,51.5518
0.356999,66.6667,77.8499,1,45.2657,51.6753
0.357999,33.3333,49.2366,1,28.7721,45.4497
0.358999,75,75.3778,1,44.0643,51.5938
0.359999,83.3333,57.735,1,37.0054,49.4332
0.360999,75,62.1582,1,36.4171,49.3874
0.361999,66.6667,49.2366,1,36.3681,49.384
0.362999,50,52.2233,1,28.0307,45.3868
0.363999,50,52.2233,1,44.0026,51.5906
0.364999,91.6667,51.4929,1,45.3335,51.6805
0.365999,50,52.2233,1,28.7778,45.4502
0.366999,41.6667,51.4929,1,35.7315,49.3422
0.367999,83.3333,57.735,1,27.9776,45.383
0.368999,108.333,66.8558,1,27.3315,45.3377
0.369999,58.3333,66.8558,1,27.2776,45.3347
0.370999,66.6667,65.1339,1,52.2731,52.3166
0.371999,50,67.42,1,46.0228,51.7395
0.372999,41.6667,51.4929,1,45.5019,51.694
0.373999,75,45.2267,1,28.7918,45.4515
0.374999,66.6667,65.1339,1,10.7327,29.0473
0.375999,41.6667,51.4929,1,25.8944,45.2655
0.376999,66.6667,88.7625,1,18.8245,39.0429
0.377999,41.6667,51.4929,1,26.5687,45.2956
0.378999,66.6667,65.1339,1,27.2141,45.3312
0.379999,58.3333,66.8558,1,27.2678,45.3342
0.380999,50,52.2233,1,43.939,51.5875
0.381999,91.6667,137.895,1,20.3282,39.1723
0.382999,58.3333,51.4929,1,35.0274,49.3045
0.383999,91.6667,90.0337,1,27.9189,45.3788
0.384999,66.6667,65.1339,1,27.3266,45.3375
0.385999,58.3333,66.8558,1,27.2772,45.3347
0.386999,83.3333,71.7741,1,52.2731,52.3166
0.387999,33.3333,49.2366,1,62.6894,51.7395
0.388999,58.3333,66.8558,1,38.5575,49.5855
0.389999,75,45.2267,1,19.8798,39.127
0.390999,50,67.42,1,43.3233,51.5564
0.391998,75,75.3778,1,61.9436,51.6761
0.392998,66.6667,88.7625,1,13.4953,29.4466
0.393998,66.6667,65.1339,1,17.7913,38.977
0.394998,66.6667,49.2366,1,18.1493,39.0012
0.395998,75,75.3778,1,34.8458,49.2979
0.396998,75,62.1582,1,19.5705,39.1003
0.397998,83.3333,38.9249,1,26.6309,45.298
0.398998,75,62.1582,1,18.8859,39.0467
0.399998,41.6667,51.4929,1,26.5738,45.2958
0.400998,41.6667,66.8558,1,52.2145,52.3139
0.401998,75,62.1582,1,29.3512,45.5068
0.402998,50,67.42,1,27.4459,45.3444
0.403998,66.6667,65.1339,1,27.2872,45.3352
0.404998,41.6667,51.4929,1,27.2739,45.3345
0.405998,58.3333,51.4929,1,60.6062,51.5875
0.406998,58.3333,51.4929,1,21.7172,39.3404
0.407998,41.6667,51.4929,1,18.4764,39.0167
0.408998,75,45.2267,1,26.5397,45.2945
0.409998,58.3333,51.4929,1,27.2116,45.3311
0.410998,83.3333,57.735,1,27.2676,45.3342
0.411998,116.667,38.9249,1,35.6056,49.3355
0.412998,1033.33,3108.15,1,61.3005,51.6295
0.413998,125,62.1582,1,38.4417,49.5722
0.414998,141.667,183.196,1,61.5368,51.6451
0.415998,50,52.2233,1,55.1281,52.5419
0.416998,108.333,116.45,1,54.594,52.4888
0.417998,83.3333,71.7741,1,37.8828,49.5136
0.418998,75,75.3778,1,19.8236,39.1219
0.419998,75,62.1582,1,26.652,45.2989
0.420998,33.3333,49.2366,1,10.5543,29.0316
0.421998,91.6667,51.4929,1,34.2129,49.272
0.422998,91.6667,66.8558,1,44.5177,51.6223
0.423998,50,67.42,1,62.0431,51.6839
0.424998,75,45.2267,1,21.8369,39.3575
0.425998,58.3333,51.4929,1,35.1531,49.3096
