quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.324999,66.6667,49.2366,53747,4549.82,479.481
0.325999,33.3333,49.2366,53829,4529.15,454.828
0.326999,33.3333,65.1339,53888,5077.43,1804.29
0.327999,25,45.2267,54012,3114.79,713.463
0.328999,16.6667,38.9249,54091,3026.23,587.434
0.329999,50,52.2233,54154,2743.85,291.224
0.330999,41.6667,51.4929,54216,2686.99,262.307
0.331999,25,45.2267,54295,2757.25,311.68
0.332999,50,52.2233,54310,2838.1,286.517
0.333999,16.6667,38.9249,54377,2811.51,275.355
0.334999,33.3333,49.2366,54453,2842.63,274.385
0.335999,33.3333,49.2366,54531,2828.55,286.486
0.336999,50,52.2233,54629,2819.05,328.035
0.337999,25,45.2267,54867,3318.25,748.286
0.338999,41.6667,51.4929,54947,2943.19,407.317
0.339999,33.3333,49.2366,55138,2870.27,293.067
0.340999,16.6667,38.9249,55183,2897.52,278.958
0.341999,33.3333,49.2366,55410,2849.79,277.83
0.342999,16.6667,38.9249,55599,2854.15,288.211
0.343999,41.6667,51.4929,55649,2804.51,270.656
0.344999,41.6667,51.4929,55772,2933.71,278.912
0.345999,25,45.2267,55876,2961.14,518.228
0.346999,50,52.2233,55913,2955.1,530.898
0.347999,16.6667,38.9249,56045,3079.59,591.985
0.348999,50,52.2233,56122,3014.97,623.778
0.349999,41.6667,51.4929,56171,2917.91,486.62
0.350999,25,45.2267,56240,2934.83,470.896
0.351999,41.6667,51.4929,56343,2986.24,594.475
0.352999,33.3333,49.2366,56446,3032.19,506.359
0.353999,41.6667,51.4929,56482,2894.35,285.379
0.354999,41.6667,51.4929,56506,2949.53,308.598
0.355999,33.3333,49.2366,56590,2904.13,294.565
0.356999,41.6667,51.4929,56766,2950.34,291.125
0.357999,58.3333,51.4929,56786,2920.86,287.334
0.358999,50,52.2233,56827,3018.41,303.576
0.359999,33.3333,49.2366,56911,2951.53,289.126
0.360999,33.3333,49.2366,56975,3112.63,580.98
0.361999,8.33333,28.8675,57079,2959.39,317.369
0.362999,41.6667,51.4929,57150,2979.95,285.532
0.363999,41.6667,51.4929,57198,2956.66,287.538
0.364999,25,45.2267,57268,3379.72,768.437
0.365999,41.6667,51.4929,57349,3006.64,368.676
0.366999,33.3333,49.2366,57590,3000.55,349.505
0.367999,50,52.2233,57661,3108.38,601.498
0.368999,33.3333,49.2366,57772,3042.36,570.68
0.369999,41.6667,51.4929,57899,2961.86,330.436
0.370999,41.6667,51.4929,57993,3030.16,596.051
0.371999,33.3333,49.2366,58035,3310.85,1289.64
0.372999,33.3333,49.2366,58055,3184.24,473.28
0.373999,50,52.2233,58068,3082.02,313.642
0.374999,41.6667,51.4929,58083,3081.83,315.42
0.375999,41.6667,51.4929,58097,3081.82,294.54
0.376999,50,52.2233,58228,3123.48,307.25
0.377999,66.6667,49.2366,58277,3101.96,301.886
0.378999,41.6667,51.4929,58429,3183.5,314.013
0.379999,33.3333,49.2366,58512,3081.96,301.743
0.380999,50,52.2233,58522,3198.5,310.572
0.381999,41.6667,51.4929,58798,3266.54,300.43
0.382999,50,52.2233,58803,3422.21,835.545
0.383999,33.3333,49.2366,58838,3176.85,319.938
0.384999,50,52.2233,58919,3156.4,311.961
0.385999,25,45.2267,58972,3121.37,310.384
0.386999,41.6667,51.4929,58998,3168.45,292.542
0.387999,33.3333,49.2366,59121,3214.04,320.068
0.388999,41.6667,51.4929,59146,3276.17,320.557
0.389999,41.6667,51.4929,59375,3206.35,316.433
0.390999,50,52.2233,59657,3208.86,308.398
0.391998,41.6667,51.4929,59670,3184.07,297.725
0.392998,16.6667,38.9249,59915,3307.01,315.411
0.393998,33.3333,49.2366,60125,3467.25,967.698
0.394998,33.3333,49.2366,60175,3272.27,338.372
0.395998,25,45.2267,60215,3272.69,323.707
0.396998,58.3333,51.4929,60289,3322.72,336.136
0.397998,25,45.2267,60392,3326.89,326.187
