quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.368999,156217,1516.48,649,15006.4,1329.49
0.369999,157000,1737.81,650,14950.5,1361.4
0.370999,157542,2305.12,653,15054.2,1393.4
0.371999,157383,2101.01,655,15154.5,1347.97
0.372999,157150,2748.06,656,14821.2,1354.75
0.373999,157283,1626.95,658,14993.4,1348.27
0.374999,157433,2328.61,660,15007.8,1374.58
0.375999,157783,2179.17,662,15150.6,1374.14
0.376999,157608,1748.48,664,15004.2,1384.95
0.377999,157558,2635.93,666,14725.4,1339.76
0.378999,156925,2111.93,667,15068.8,1336.21
0.379999,157050,2105.19,669,15205.7,1408.86
0.380999,157300,2575.76,671,15333.8,1431.34
0.381999,157625,2121.37,673,15027.8,1389.74
0.382999,157392,1781.45,674,15144,1378.08
0.383999,157758,1448.17,676,15137,1400.51
0.384999,157458,2024.15,678,14886.4,1327.27
0.385999,156783,1423.08,679,15157.2,1335.02
0.386999,157292,1802.75,679,15004.8,1363.67
0.387999,157283,1615.74,679,15000.4,1367.59
0.388999,157242,3541.3,679,15283.4,1412.25
0.389999,171742,23306.6,679,15956.9,3850.42
0.390999,167700,10965,679,15638.1,1864.79
0.391998,165383,14729,679,15644.8,1674.68
0.392998,160242,2152.57,683,15353.7,1434.9
0.393998,159708,1446.29,686,15537.8,1490.44
0.394998,158808,1913.81,687,15419.8,1411.72
0.395998,159942,4804.44,689,15443.3,1445.52
0.396998,159875,1546.33,690,16778.6,4140.33
0.397998,158325,1793.99,693,15514.9,1615.86
0.398998,160142,2081.28,693,15642.9,1460.1
0.399998,158558,1950.97,693,15628.6,1462.12
0.400998,157900,2216.06,693,15210.7,1391.7
0.401998,157783,1440.22,693,15100.9,1352.05
0.402998,158067,1881.17,693,15850.1,2335.76
0.403998,159742,2862.12,693,15504.2,1450.22
0.404998,160467,2480.22,694,15383.7,1447.32
0.405998,159100,1623.13,696,15407,1492.57
0.406998,160167,2068.08,698,15450.6,1427.31
0.407998,159200,4214.91,700,15337.5,1409.86
0.408998,158692,2389.54,701,15294.8,1404.58
0.409998,158833,2653.41,704,15341.2,1461.7
0.410998,159458,2551.81,704,15520.1,1434.11
0.411998,158458,2415.65,704,16793.3,3406.6
0.412998,158642,1604.23,704,15307.8,1504.96
0.413998,159325,2329.31,704,15259,1369.99
0.414998,159125,2265.2,705,15396.6,1420.21
0.415998,160017,3243.13,707,15283,1402.46
0.416998,159700,2239.32,709,15315.3,1376.92
0.417998,159075,2710.96,711,15351.3,1426.7
0.418998,159375,2315.22,713,15212.6,1416.99
0.419998,158742,2118.94,716,15492.7,1381.34
0.420998,159242,3124.52,716,15516.1,1428.47
0.421998,159475,2954.85,716,15351.3,1410.12
0.422998,159433,2835.6,716,15570.9,1456.93
0.423998,159933,2992.52,718,15522.6,1463.76
0.424998,159100,2217.29,718,15468.5,1442.32
0.425998,158658,2128.79,718,15372.4,1427.58
0.426998,161467,6381.98,718,15481,1443.29
0.427998,159617,3343.88,718,15248.4,1403.97
0.428998,158875,1875.74,718,15454,1403.06
0.429998,158958,2330.22,718,15404.5,1400.01
0.430998,158842,1698.37,719,15242,1433.54
0.431998,158767,2369.63,721,15203.5,1399.61
0.432998,158850,1554.17,723,15342,1409.26
0.433998,158392,1690.86,724,15461.8,1482.4
0.434998,157575,1955.01,726,15380.2,1412.7
0.435998,158675,2539.91,728,15598.3,1428.62
0.436998,159233,1793.08,730,15316.5,1416.58
0.437998,159100,2027.09,732,15793,1647.25
0.438998,159725,2717.33,734,15699.4,1432.84
0.439998,158942,2903.43,735,15766.6,1421.58
0.440998,159550,1478.02,737,15672.2,1446.19
0.441998,178900,24760.6,740,19722.7,13468.6
0.442998,174183,31412.6,742,16060.2,2036.61
0.443998,167167,24039.9,745,15655,1540.75
0.444998,173950,32814.3,749,15579.6,1422.78
0.445998,166200,22304.2,750,15706.6,1542.06
0.446998,169508,26869.8,752,22342.2,18092.1
0.447998,160083,2940.57,754,16070.2,2037.05
0.448998,185058,31073.1,754,18355.8,6755.47
0.449998,163600,11948.6,757,15921.3,1656.78
0.450998,175900,32191.7,760,15976.8,1791.28
0.451998,172492,31050.5,761,15614.7,1452.58
0.452998,164725,13466.4,763,15342.9,1379.36
0.453998,177842,31872.6,765,15628.6,1471.81
